time,g__Abiotrophia,g__Acetatifactor,g__Acinetobacter,g__Actinomyces,g__Actinomycetospora,g__Adhaeribacter,g__Adlercreutzia,g__Agathobaculum,g__Akkermansia,g__Alcaligenes,g__Aliarcobacter,g__Alistipes,g__Aliterella,g__Alkanindiges,g__Alloiococcus,g__Alloprevotella,g__Amedibacillus,g__Anaerobutyricum,g__Anaerococcus,g__Anaerofilum,g__Anaerofustis,g__Anaeroglobus,g__Anaeromassilibacillus,g__Anaerostipes,g__Anaerotignum,g__Anaerotruncus,g__Angustibacter,g__Aquabacterium,g__Aquirickettsiella,g__Arenimonas,g__Asprobacter,g__Atopobium,g__Avispirillum,g__BX12,g__Bacillus,g__Bacteroides,g__Bariatricus,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Bittarella,g__Blautia,g__Borkfalkia,g__Bosea,g__Brachybacterium,g__Bradyrhizobium,g__Brevibacterium,g__Brevundimonas,g__Bulleidia,g__Burkholderia,g__Butyribacter,g__Butyricicoccus,g__Butyrivibrio,g__C7867-002,g__CAG-1024,g__CAG-127,g__CAG-1427,g__CAG-196,g__CAG-238,g__CAG-269,g__CAG-274,g__CAG-302,g__CAG-41,g__CAG-533,g__CAG-83,g__CAJLXD01,g__Campylobacter,g__Caproiciproducens,g__Catenibacillus,g__Caulobacter,g__Cellulosilyticum,g__Cellvibrio,g__Centipeda,g__Cetobacterium,g__Christensenella,g__Chryseobacterium,g__Chryseotalea,g__Cloacibacterium,g__Clostridioides,g__Clostridium,g__Cnuella,g__Cohnella,g__Collinsella,g__Comamonas,g__Coprobacillus,g__Coprobacter,g__Coprococcus,g__Copromonas,g__Copromorpha,g__Corynebacterium,g__Cuneatibacter,g__Cupriavidus,g__Cutibacterium,g__DTU014,g__Dellaglioa,g__Dermabacter,g__Devosia,g__Dialister,g__Dielma,g__Dietzia,g__Dolosigranulum,g__Dorea,g__Dysosmobacter,g__ER4,g__Eggerthella,g__Eisenbergiella,g__Emergencia,g__Emticicia,g__Enterocloster,g__Erysipelatoclostridium,g__Eubacterium,g__Evtepia,g__Exiguobacterium,g__Ezakiella,g__F0422,g__Faecalibacillus,g__Faecalibacterium,g__Faecalibaculum,g__Fenollaria,g__Ferruginibacter,g__Fimenecus,g__Finegoldia,g__Flavobacterium,g__Flavonifractor,g__Fructilactobacillus,g__Fructobacillus,g__Fusicatenibacter,g__Fusobacterium,g__G11,g__GCA-2753745,g__GCA-900066905,g__GWC2-73-18,g__Gemmiger,g__Gordonibacter,g__Haemophilus,g__Harryflintia,g__Herbaspirillum,g__Holdemanella,g__Holdemania,g__Hydrogeniiclostridium,g__Hymenobacter,g__Intestinibacter,g__JC017,g__Jeotgalicoccus,g__Kandleria,g__Labilithrix,g__Labrys,g__Lachnoanaerobaculum,g__Lachnospira,g__Lacticaseibacillus,g__Lactobacillus,g__Lactococcus,g__Lacunisphaera,g__Lancefieldella,g__Lawsonella,g__Lawsonibacter,g__Leptotrichia,g__Leuconostoc,g__Ligilactobacillus,g__Limiplasma,g__Limivicinus,g__Limivivens,g__Limosilactobacillus,g__Longibaculum,g__Longicatena,g__Luteibacter,g__Marmoricola,g__Massilia,g__Massilicoli,g__Massiliimalia,g__Massilioclostridium,g__Mediterraneibacter,g__Meiothermus,g__Merdicola,g__Merdisoma,g__Methanobrevibacter,g__Methylobacterium,g__Micrococcus,g__Microvirga,g__Microvirgula,g__Mogibacterium,g__Monoglobus,g__Morganella,g__Murdochiella,g__Muribaculum,g__Muricomes,g__Mycobacterium,g__NSJ-61,g__Nanosynbacter,g__Nanosyncoccus,g__Negativibacillus,g__Neisseria,g__Nemorincola,g__Neobittarella,g__Nesterenkonia,g__Niameybacter,g__Nitrosomonas,g__Nocardioides,g__Novosphingobium,g__Obscuribacter,g__Odoribacter,g__Olegusella,g__Oliverpabstia,g__Onthenecus,g__Onthomonas,g__Oribacterium,g__Paenarthrobacter,g__Palsa,g__Paludicola,g__Parabacteroides,g__Paraburkholderia,g__Paralachnospira,g__Paramuribaculum,g__Parvimonas,g__Pauljensenia,g__Pediococcus,g__Pedobacter,g__Peptidiphaga,g__Peptoniphilus,g__Phascolarctobacterium,g__Phocaeicola,g__Phocea,g__Photobacterium,g__Phycicoccus,g__Pirellula,g__Planktophila,g__Polynucleobacter,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Proteus,g__Pseudaeromonas,g__Pseudobutyricicoccus,g__Pseudoduganella,g__Pseudoflavonifractor,g__Pseudomonas,g__Pseudoruminococcus,g__Psychrobacter,g__Pyramidobacter,g__QAKW01,g__RUG13038,g__RUG13077,g__Ralstonia,g__Reyranella,g__Rhodococcus,g__Roseburia,g__Rothia,g__Rubneribacter,g__Ruminiclostridium,g__Ruminococcus,g__Ruthenibacterium,g__SBAT01,g__SFDB01,g__SFLA01,g__SIO2C1,g__SKOZ01,g__Scatavimonas,g__Scatomonas,g__Sediminibacterium,g__Sellimonas,g__Solirubrobacter,g__Sphingomicrobium,g__Sphingomonas,g__Sphingopyxis,g__Sphingorhabdus,g__Staphylococcus,g__Stercorousia,g__Stoquefichus,g__Streptococcus,g__Sulfurospirillum,g__Tenuibacillus,g__Tepidimonas,g__Terrisporobacter,g__Thermoanaerobacterium,g__Thermophilibacter,g__Tumebacillus,g__Turicibacter,g__Turicimonas,g__UBA10103,g__UBA1179,g__UBA12499,g__UBA1258,g__UBA1259,g__UBA1394,g__UBA1417,g__UBA1573,g__UBA1822,g__UBA5026,g__UBA5905,g__UBA644,g__UBA737,g__UBA738,g__UBA9414,g__UMGS1071,g__UMGS1375,g__UMGS1449,g__Urbifossiella,g__Urinicoccus,g__Vagococcus,g__Veillonella,g__Vermiphilus,g__Vescimonas,g__Vibrio,g__Vitreoscilla,g__WQUU01,g__WRAI01,g__Weissella,g__Xanthomonas,g__Zag
292,0,0,2,0,0,0,0,1038,0,0,0,129,0,0,0,0,3,74,14,0,0,0,0,10934,36,0,0,0,0,0,0,0,0,0,0,8810,279,0,717,116,0,9425,0,0,0,0,0,0,3,0,0,0,0,0,0,0,858,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,11,1139,27,3,0,0,0,0,0,0,0,4,8,0,0,589,260,1,112,0,0,0,325,39,380,2,0,0,0,18342,51198,0,0,0,0,4,0,0,0,0,1538,0,0,0,0,0,3022,3,0,0,0,0,59,0,0,3,0,0,0,0,0,0,1062,0,0,12,0,7,0,25,0,20,0,0,0,276,0,0,0,0,0,0,0,0,0,777,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2074,0,0,125,3,6,0,0,0,14,1440,48318,0,0,0,0,0,0,3,26,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,107,0,0,2,2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,143,825,0,0,0,0,0,0,745,0,0,0,0,0,0,0,0,62,0,0,0,2,0,56,0,4,0,0,0,0,31,0,0
293,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,18,0,78,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,9,0,0,0,0,1,0,0,0,0,0,921,1098,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,189,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,17,0,0,0,0,0,0,2,0,0
295,0,0,0,0,0,0,0,90,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,189,3,0,0,0,0,0,0,0,0,0,0,529,9,0,24,27,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,5,15,0,0,0,0,4,14,2,0,0,0,622,805,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,133,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,96,0,0,17,0,0,0,0,0,0,104,2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0
296,0,0,0,0,0,0,0,318,0,0,0,27,0,0,0,0,0,22,0,0,0,0,0,1149,5,0,0,0,0,0,0,0,0,0,0,999,64,0,187,10,0,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,2,126,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,32,0,0,0,0,5,14,0,0,0,0,2162,4812,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,1303,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,2,3,0,0,0,0,0,7,0,0,0,83,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,23,2,0,0,0,0,0,157,4673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,74,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,2,0,0,0,0,0,31,0,0,0,0,0,0,37,0,0
297,0,0,0,0,0,0,0,189,0,0,0,54,0,0,0,0,0,4,0,0,0,0,0,937,0,0,0,0,0,0,0,0,0,0,0,4948,68,0,122,46,0,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,182,6,0,0,0,0,0,0,0,0,0,0,0,0,109,44,2,71,0,0,0,1,5,1,0,0,0,0,1215,6766,0,0,0,0,0,0,2,0,0,510,0,0,0,0,0,886,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,10,0,0,2,0,0,0,3,0,10,0,0,0,86,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,30,2,0,0,0,0,0,647,7648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,28,0,0,0,0,0,25,0,0,0,0,0,0,3,0,0
298,0,0,17,0,0,0,0,566,0,0,0,32,0,0,0,0,5,8,0,0,0,0,2,508,7,0,0,0,0,0,0,0,0,0,0,5237,44,0,102,84,0,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,3,0,0,0,8,52,8,0,0,0,0,0,0,0,0,0,4,0,0,63,101,2,165,0,0,0,0,25,25,11,0,0,0,903,5475,0,0,0,0,0,0,2,0,0,284,0,0,0,0,0,1610,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,0,9,0,16,0,0,0,26,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,368,0,0,41,0,0,0,0,0,0,797,13501,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,37,0,0,0,0,212,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,1387,0,0,0,0,0,0,0,0,0,0,0,825,20,0,185,8,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,2,0,0,0,9,0,0,0,0,0,0,0,0,45,18,0,20,0,0,0,4,0,45,3,0,0,0,648,7151,0,0,0,0,13,0,0,0,0,292,0,0,0,0,0,783,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,24,0,2,0,0,0,0,6,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,3,0,0,0,0,0,0,70,2087,0,0,0,0,0,0,0,0,0,0,0,2,0,2,9,0,0,0,0,0,0,0,0,0,30,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,37,0,0,25,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,355,0,0,0,14,0,0,0,0,2,18,0,0,0,0,0,902,8,0,0,0,0,0,0,0,0,0,0,2586,82,0,169,20,0,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,254,4,0,0,0,0,0,0,0,0,0,0,0,0,73,47,0,83,0,0,0,12,11,156,0,0,0,0,980,12009,0,0,0,0,0,0,0,0,0,582,0,8,0,0,0,1499,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,66,0,0,6,0,0,0,14,0,7,0,0,0,92,0,0,0,0,0,0,0,0,0,151,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,2,12,0,0,0,0,0,0,211,5673,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,0,0,0,0,0,0,0,5,128,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,14,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,490,0,0,0,65,0,0,0,0,0,22,2,0,2,0,0,2515,10,0,0,0,0,0,0,0,0,2,0,5598,76,0,149,108,0,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,374,6,0,0,0,0,0,0,0,0,0,0,0,0,71,149,0,19,0,0,0,6,6,125,7,0,0,0,1312,16439,0,0,0,0,0,0,6,0,0,715,0,0,0,0,0,1436,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,17,0,7,0,0,0,121,0,0,0,0,0,0,0,0,0,273,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,775,0,4,279,0,0,0,0,0,0,641,12542,0,0,0,0,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,11,0,0,3,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1380,0,0,0,0,0,0,0,0,8,0,0,0,0,0,52,0,0,0,0,0,0,6,0,0
302,0,0,0,0,0,0,0,920,0,0,0,38,0,0,0,0,4,41,6,0,0,1,0,3674,18,0,0,0,0,0,0,0,0,0,0,5098,237,0,137,26,0,2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,20,419,17,0,0,0,0,0,0,0,0,0,0,0,0,160,55,0,113,0,0,0,4,15,601,0,0,2,0,2647,16366,0,0,0,0,2,0,1,0,0,1214,0,0,0,0,0,1998,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,77,0,0,14,0,0,0,24,0,4,0,0,0,171,0,0,0,0,0,0,0,0,0,407,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,2,17,0,0,0,0,0,5,603,10651,0,0,0,0,0,0,0,10,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,39,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,1640,0,0,0,0,0,0,0,0,16,0,0,0,0,0,70,0,0,0,0,0,0,19,0,0
303,0,0,10,0,0,0,0,3403,0,0,0,0,0,0,0,0,8,86,2,0,0,0,0,4934,11,0,0,0,0,0,0,0,0,0,0,10432,169,0,338,0,0,7131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,128,341,24,0,0,0,0,0,0,0,0,4,2,0,0,386,14,0,504,0,0,0,5,41,274,0,0,3,0,3272,29181,0,0,0,0,4,0,0,0,0,1247,0,0,0,0,0,7424,1,0,0,0,0,51,0,0,13,0,0,0,0,0,0,13,0,0,47,0,0,0,3,0,49,0,0,0,389,0,0,0,0,0,0,0,0,0,439,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,0,1,0,0,0,0,0,0,5,2901,18518,2,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,2,280,0,0,0,0,0,0,1848,0,0,0,0,0,0,0,0,96,0,0,0,0,0,76,0,0,0,0,0,0,14,0,0
304,0,0,17,0,0,0,0,3135,0,0,0,0,0,0,0,0,0,44,6,0,0,0,0,4457,0,0,0,0,0,0,0,0,0,0,0,697,128,0,366,0,0,8345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,307,8,3,0,0,0,0,13,0,0,2,0,0,0,720,6,0,304,0,0,0,0,0,0,0,0,0,0,8433,23445,0,0,0,0,3,0,0,0,0,2079,0,0,0,0,0,7969,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0,43,0,0,37,0,0,0,0,0,74,0,0,0,235,0,0,0,0,0,0,0,0,0,593,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,11,347,4029,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,17,300,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,42,0,0,0,2,0,49,0,0,0,0,0,0,8,0,0
305,0,0,5,0,0,0,0,5431,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,6611,46,0,0,0,0,0,0,0,0,0,0,6617,245,0,206,4,0,6262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,0,0,0,0,0,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,72,2381,35,0,0,0,0,0,0,0,0,0,0,0,0,859,26,0,310,0,0,0,66,58,590,0,0,0,0,9934,50998,0,0,0,0,6,0,0,0,0,3601,0,0,0,0,0,7641,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1087,0,0,3,0,5,0,0,0,13,0,0,0,531,0,0,0,0,0,0,0,0,0,1116,0,0,94,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,0,0,0,0,2,0,0,0,8,1903,49909,0,0,0,0,0,0,0,2,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,176,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,0,0,0,6,324,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,41,0,0,0,0,0,267,0,0,0,0,0,0,31,0,0
306,0,0,2,2,0,0,0,4073,0,0,0,70,0,0,0,0,0,116,7,0,0,1,10,11417,19,0,0,0,0,0,0,0,0,0,0,388,415,0,249,3,0,17196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,0,0,0,0,2467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,140,487,34,5,0,0,0,0,0,0,0,1,0,0,0,552,2,0,413,0,0,0,0,144,154,2,0,2,0,25470,47172,0,0,0,0,7,2,0,0,0,6976,0,38,0,0,0,7259,2,1,0,0,0,5,0,0,3,2,0,0,0,0,0,101,0,0,8,0,6,7,0,0,45,0,2,0,625,0,0,0,0,0,0,0,0,0,2033,0,0,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,2,27,27,2,0,0,0,9,416,21493,0,0,0,0,0,0,3,9,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,86,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,6,0,0,0,21,39,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,51,0,0,0,0,0,134,0,0,0,0,0,0,3,0,0
307,0,0,35,0,0,0,0,5582,0,0,0,324,0,0,0,0,24,87,9,0,6,1,87,5997,10,0,0,0,0,0,0,0,0,10,0,785,706,0,143,2,4,18229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3698,0,0,0,0,0,1325,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,497,0,0,0,0,0,0,167,148,124,6,0,0,0,0,0,0,0,13,16,0,0,1000,23,13,1459,0,0,0,0,309,267,91,0,6,44,24340,32876,0,0,0,0,13,0,0,0,0,5129,0,0,0,0,0,11142,54,0,0,0,2,98,0,0,73,0,0,0,0,0,0,38,0,0,11,0,13,13,12,0,43,0,0,0,267,0,0,11,0,0,0,0,4,0,2489,0,0,68,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,12,83,111,2,0,0,0,27,971,7545,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,10733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,372,0,0,0,0,0,0,0,5,102,0,0,0,0,0,0,2709,0,0,0,0,0,0,0,0,42,0,0,0,3,0,272,0,5,0,0,0,0,4,0,0
309,0,0,2,0,0,0,0,3897,0,0,0,359,0,0,0,0,24,68,3,0,0,0,16,4230,20,2,0,0,0,0,0,0,0,2,0,7776,190,0,68,725,6,6315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,154,851,27,0,0,17,0,0,0,0,0,0,15,0,0,283,355,13,268,0,0,0,94,151,368,56,0,0,0,6826,31816,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,3759,22,0,0,0,0,85,0,0,16,0,0,0,0,0,0,122,0,0,0,0,6,0,210,0,2,0,0,0,73,0,0,2,0,0,0,0,2,0,2634,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,2301,0,3,458,8,0,0,0,0,6,2034,50734,5,0,0,0,0,0,0,4,0,0,0,34,0,39,0,0,0,2,0,0,0,0,0,0,232,0,0,0,1693,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,10,277,0,0,0,0,0,0,833,0,0,0,0,0,0,0,0,7,0,0,0,0,0,28,0,8,0,0,0,0,11,0,0
310,0,11,15,0,0,0,11,24331,0,0,0,845,0,0,0,0,22,82,7,0,5,0,53,12144,29,2,0,0,0,0,0,0,0,13,0,7886,471,0,138,52,3,14269,2,0,0,0,0,0,0,0,2,0,2,0,0,0,1640,0,4,0,0,99,1961,0,110,0,0,0,0,0,0,0,0,0,6,0,0,0,0,47,0,0,0,0,0,0,951,471,117,2,0,0,0,2,0,0,0,0,16,0,0,601,365,68,530,0,1,0,0,57,491,188,0,2,0,19666,54619,0,0,0,3,6,0,1,0,0,3612,0,72,0,2,0,9558,72,0,0,0,0,72,0,0,9,0,0,0,0,0,0,14,0,0,41,0,7,0,68,0,152,0,15,14,382,0,0,0,0,0,0,0,3,0,2243,0,0,22,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,454,0,15,2026,2,0,0,0,0,8,2567,35570,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,3,0,70,0,0,0,0,188,0,0,3,25844,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,47,153,0,0,0,0,0,0,1348,0,0,2,0,0,0,0,0,39,0,0,0,0,0,119,0,49,0,0,0,0,7,0,0
