time,g__AV80,g__Abiotrophia,g__Acetatifactor,g__Acinetobacter,g__Actinomyces,g__Acutalibacter,g__Adlercreutzia,g__Aeromonas,g__Agathobaculum,g__Akkermansia,g__Alcaligenes,g__Aliarcobacter,g__Alistipes,g__Alloiococcus,g__Anaerobutyricum,g__Anaerococcus,g__Anaerofilum,g__Anaerofustis,g__Anaeromassilibacillus,g__Anaerosporobacter,g__Anaerostipes,g__Anaerotignum,g__Anaerotruncus,g__Anaerovibrio,g__Angelakisella,g__Aquabacterium,g__Asaia,g__Avispirillum,g__BX12,g__Bacteroides,g__Baekduia,g__Bariatricus,g__Bdellovibrio,g__Beduini,g__Bifidobacterium,g__Bilophila,g__Bittarella,g__Blautia,g__Bog,g__Borkfalkia,g__Bosea,g__Brachybacterium,g__Bradyrhizobium,g__Brevundimonas,g__Bryocella,g__Bulleidia,g__Burkholderia,g__Butyribacter,g__Butyricicoccus,g__Butyrivibrio,g__CAG-1024,g__CAG-127,g__CAG-1427,g__CAG-238,g__CAG-269,g__CAG-274,g__CAG-302,g__CAG-353,g__CAG-41,g__CAG-417,g__CAG-83,g__Caccousia,g__Campylobacter,g__Capnocytophaga,g__Caproiciproducens,g__Catenibacillus,g__Caulobacter,g__Cellulosilyticum,g__Christensenella,g__Chryseobacterium,g__Cloacibacterium,g__Clostridium,g__Cohnella,g__Collinsella,g__Comamonas,g__Conchiformibius,g__Coprobacillus,g__Coprococcus,g__Copromonas,g__Copromorpha,g__Corynebacterium,g__Cuneatibacter,g__Cupriavidus,g__Cutibacterium,g__DTU014,g__Deinococcus,g__Desulfovibrio,g__Dialister,g__Dielma,g__Dorea,g__Dysosmobacter,g__ER4,g__Edaphobacter,g__Eggerthella,g__Eikenella,g__Eisenbergiella,g__Emergencia,g__Emticicia,g__Enterocloster,g__Erysipelatoclostridium,g__Erysipelothrix,g__Ethanoligenens,g__Eubacterium,g__Evtepia,g__Ezakiella,g__Faecalibacillus,g__Faecalibacterium,g__Faecousia,g__Fenollaria,g__Fimbriiglobus,g__Fimbriimonas,g__Fimenecus,g__Fimiplasma,g__Finegoldia,g__Flavobacterium,g__Flavonifractor,g__Frisingicoccus,g__Fusicatenibacter,g__Fusobacterium,g__GCA-900066905,g__GWA2-73-35,g__Gemmata,g__Gemmiger,g__Glutamicibacter,g__Gordonibacter,g__Gp,g__Haemophilus,g__Harryflintia,g__Helcococcus,g__Holdemania,g__Hungatella,g__Hydrogeniiclostridium,g__Hydrogenoanaerobacterium,g__Intestinibacillus,g__Intestinibacter,g__JABFSM01,g__JC017,g__KBS-83,g__KBS-96,g__Lachnoanaerobaculum,g__Lachnospira,g__Lacticaseibacillus,g__Lactobacillus,g__Lactococcus,g__Lagierella,g__Lancefieldella,g__Lawsonella,g__Lawsonibacter,g__Leuconostoc,g__Limiplasma,g__Limivicinus,g__Limivivens,g__Longibaculum,g__Longicatena,g__MARSEILLE-P3954,g__Massilia,g__Massilibacillus,g__Massilicoli,g__Massiliimalia,g__Massilioclostridium,g__Mediterraneibacter,g__Merdibacter,g__Merdicola,g__Merdisoma,g__Methylobacterium,g__Micrococcus,g__Microvirgula,g__Mogibacterium,g__Monoglobus,g__Moraxella,g__Murdochiella,g__Muricomes,g__Negativicoccus,g__Neisseria,g__Neobittarella,g__Nesterenkonia,g__Niameybacter,g__Nocardioides,g__Nostoc,g__Novosphingobium,g__Odoribacter,g__Onthenecus,g__Onthomonas,g__PALSA-1081,g__Paludicola,g__Parabacteroides,g__Paraburkholderia,g__Paracoccus,g__Paralachnospira,g__Paramuribaculum,g__Pararheinheimera,g__Parasediminibacterium,g__Parvimonas,g__Pauljensenia,g__Pe,g__Pediococcus,g__Pedobacter,g__Peptoniphilus,g__Phascolarctobacterium,g__Phocaeicola,g__Phocea,g__Polynucleobacter,g__Porphyromonas,g__Prevotella,g__Pseudoflavonifractor,g__Pseudomonas,g__QAKW01,g__QAMM01,g__QHXM01,g__RQZE01,g__RUG13038,g__RUG13077,g__RUG762,g__Ralstonia,g__Reyranella,g__Roseburia,g__Rothia,g__Rubneribacter,g__Rubrimentiphilum,g__Ructibacterium,g__Ruminococcus,g__Ruthenibacterium,g__S5-A14a,g__SBAT01,g__SFDB01,g__SFLA01,g__Scatavimonas,g__Scatomonas,g__Sediminibacterium,g__Sellimonas,g__Soleaferrea,g__Solibaculum,g__Sphingomonas,g__Sphingopyxis,g__Staphylococcus,g__Stoquefichus,g__Streptococcus,g__Suipraeoptans,g__Sulfurospirillum,g__Tepidimonas,g__Terrisporobacter,g__Trueperella,g__Turicibacter,g__UBA10511,g__UBA1258,g__UBA1259,g__UBA1394,g__UBA1417,g__UBA1822,g__UBA2658,g__UBA5026,g__UBA5905,g__UBA644,g__UBA737,g__UBA738,g__UMGS1071,g__UMGS1375,g__UTPRO1,g__Urinicoccus,g__Ursidibacter,g__VFJQ01,g__VFKE01,g__Varibaculum,g__Veillonella,g__Vermiphilus,g__Vescimonas,g__Vibrio,g__Vitreoscilla,g__WQUU01,g__WRAI01,g__WRMH01,g__Weissella,g__Z2-YC6860,g__Zag
172,0,0,0,56,0,347,0,0,0,623,0,0,573,0,0,2,0,5,141,0,2610,0,0,0,0,0,0,0,25,9957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,251,0,0,0,0,18,0,175,9,0,0,0,0,0,0,0,17,6,192,168,0,0,116,0,786,0,0,580,152,0,0,0,207,0,53,20614,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,66,11,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,17,0,0,7,2783,0,0,0,0,0,0,0,0,0,0,85,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,23019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,204,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0
175,0,0,0,0,0,54,0,0,0,11,0,0,432,0,0,13,0,2,198,0,2508,0,0,0,0,0,0,0,21,23881,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,31,0,331,17,2,0,0,0,0,0,0,60,3,287,596,0,0,250,0,1439,0,0,3525,282,0,0,0,212,0,376,28020,0,0,0,0,0,0,0,0,0,0,2078,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,148,17,0,0,0,0,0,0,0,0,2,0,0,0,31,8,0,0,0,0,12,0,0,50,0,0,5,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4191,28890,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,421,0,24,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,24,3,0,0,9,0,0,0,21,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0
176,0,0,0,8,0,250,0,0,0,0,0,0,626,0,0,0,0,8,182,0,8194,0,0,0,0,0,0,0,22,20567,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,38,0,93,34,0,0,0,0,0,0,0,47,7,665,906,0,0,181,0,1999,0,0,3631,498,0,0,0,371,0,484,18464,0,0,0,0,0,0,0,0,0,29,2457,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,23,28,0,0,0,0,0,0,0,0,19,0,0,0,57,28,0,0,0,0,47,0,0,63,0,0,5,8820,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3636,17443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,487,0,0,0,0,0,0,0,913,0,5,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,11,0,0,0,22,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
177,0,0,346,158,0,13,29,0,109,6,0,0,1106,0,0,0,2,3,293,0,5411,102,5,0,0,22,0,7,12,35227,0,9,0,0,0,0,0,293,0,4,0,0,0,0,0,0,0,420,0,1229,0,0,3,23,0,0,40,30,169,0,993,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,28,1152,438,77,0,0,0,0,5,0,0,90,6,371,986,0,0,390,0,697,0,0,2989,83,0,0,114,283,0,830,43775,0,0,0,0,0,0,0,0,15,0,1511,0,0,0,0,26,0,35,0,0,0,0,5,0,1,0,139,5,0,0,0,0,0,285,0,0,10,0,0,0,76,10,0,71,0,0,16,0,0,21,0,0,3,7129,2,0,5,0,0,0,0,65,0,0,0,0,0,21,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1336,0,0,0,0,8,0,0,0,3805,48017,0,0,0,0,35,0,0,0,0,0,0,5,0,0,0,63,0,0,0,0,82,290,0,0,0,11,0,0,0,603,0,5,0,0,6,0,28,0,0,0,0,0,0,0,0,4,0,13,3,0,0,4,0,11,0,40,34,0,0,0,0,0,0,3,0,102,0,0,0,0,0,14,0,0
178,0,0,0,15,0,210,0,0,0,346,0,0,604,0,0,0,0,5,170,0,2910,0,0,0,0,0,0,0,22,24879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,5,0,0,200,0,0,0,0,78,0,0,70,0,0,0,3,0,0,0,93,6,359,670,0,0,241,0,822,0,0,2742,90,0,0,0,209,0,397,22538,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,0,0,34,0,0,5,0,0,0,0,0,106,6,0,0,0,0,0,0,0,0,6,0,0,0,10,10,0,0,0,0,24,0,0,22,0,0,7,4733,0,0,0,0,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5834,20937,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,86,417,0,0,0,0,0,0,0,666,0,3,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
179,0,0,0,44,0,112,0,0,0,784,0,0,591,0,0,0,0,2,187,0,925,0,0,0,0,0,0,0,23,16314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,141,0,101,29,34,0,0,4,0,0,0,33,4,184,460,0,0,177,0,443,0,0,1817,59,0,0,0,177,0,355,20281,0,0,0,0,0,0,0,0,0,2,605,0,0,0,0,0,0,42,0,0,4,0,0,0,0,0,142,2,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,0,0,0,21,0,0,26,0,0,3,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2778,17226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,404,0,0,0,0,0,0,0,416,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
182,0,0,0,33,0,45,0,0,0,859,0,0,396,0,0,2,0,10,70,0,381,0,0,0,0,0,0,0,36,27268,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,4,0,0,483,0,0,0,0,28,0,25,8,0,0,0,0,0,0,0,35,13,223,341,0,0,264,0,720,0,0,1816,241,0,0,0,145,0,31,25975,0,0,0,0,0,0,0,0,0,0,1832,0,0,0,0,0,0,54,0,0,3,0,6,0,0,0,157,0,0,119,0,0,0,0,0,0,3,0,0,0,4,2,0,0,0,0,12,0,0,56,0,0,5,3768,0,0,0,44,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3107,26111,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,221,0,4,0,0,8,0,19,2,0,0,0,0,0,0,0,0,0,9,0,0,0,14,0,0,0,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0
183,0,0,0,2,0,83,0,0,0,555,0,0,467,0,0,0,5,5,90,0,385,0,0,0,0,0,0,0,67,18841,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,2,0,0,370,0,0,0,0,60,0,59,17,0,0,0,0,0,0,0,55,4,355,452,0,0,172,0,899,0,0,1883,258,0,0,0,207,0,105,15828,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,52,0,0,9,0,8,0,0,0,230,2,0,0,0,0,0,0,0,0,22,0,0,0,30,5,0,0,0,0,26,0,0,22,0,0,8,5031,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4008,34625,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,2,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
184,0,0,0,211,0,123,0,0,0,594,0,0,496,0,0,0,3,7,210,0,565,0,0,0,0,61,0,0,66,12054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,16,229,0,0,0,0,79,0,22,13,101,0,0,0,0,0,0,113,2,227,434,0,0,201,0,356,0,0,1602,234,0,58,0,169,0,67,7583,0,0,0,0,0,0,0,0,0,0,834,0,0,0,0,0,0,48,0,0,6,0,14,0,0,0,193,0,0,2,0,0,0,0,0,0,3,0,0,0,41,0,0,0,0,0,28,2,0,26,0,0,3,3129,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347,28005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,3,0,0,356,0,6,127,0,0,0,9,0,0,0,0,0,0,22,0,0,0,0,0,0,0,16,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
185,0,0,0,93,0,68,0,0,3,1310,0,3,527,0,0,338,0,3,198,0,7802,0,0,0,0,0,0,0,36,15553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,6,0,7,253,0,0,0,0,17,0,1643,10,142,0,0,0,0,0,0,68,13,1144,370,0,0,53,0,276,0,0,3083,186,0,0,0,198,18,753,14708,0,1088,0,0,0,0,573,0,0,130,4096,0,0,0,0,0,0,4,0,0,0,2,8,0,0,0,92,48,0,2,0,0,0,0,0,0,24,6,0,2,81,57,0,0,0,0,35,0,0,50,0,0,3,4122,0,0,0,0,0,0,0,0,0,330,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,1976,42247,0,0,220,57,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,65,0,0,0,5,0,0,388,0,7,0,0,0,0,39,0,0,0,0,2,0,0,0,0,0,14,0,0,0,8,0,0,0,114,0,0,5,0,0,0,7,2,0,0,0,0,0,0,0,71,0,0
186,0,0,0,113,0,14,0,0,0,74,0,0,132,0,0,0,0,0,20,0,39,0,0,0,0,0,0,0,4,14699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,4,0,16,66,0,0,14,0,28,0,0,179,2,0,0,0,6,0,0,1292,0,0,0,0,0,0,0,0,5,0,91,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,7,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,761,22110,0,0,0,0,1,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,42,0,0,0,45,0,0,222,0,0,0,0,2,32,0,2381,0,0,0,0,0,0,0,21,5982,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,23,0,39,3,0,0,0,0,0,0,0,0,0,143,245,0,0,34,0,133,0,0,742,31,0,0,0,65,0,461,3252,0,0,0,0,0,0,0,0,23,1,1264,0,0,0,0,0,0,11,0,0,2,0,14,0,0,0,10,2,0,0,0,0,0,0,0,0,4,0,0,0,19,5,0,0,0,0,13,0,0,20,0,0,0,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,11128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,78,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,45,0,0,0,10,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
190,0,0,0,0,0,173,0,0,0,96,0,0,305,0,0,5,0,2,39,0,205,0,0,0,0,0,0,0,13,9026,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,60,0,1,2,3,0,0,0,0,0,0,0,8,26,112,0,0,66,0,134,0,0,527,11,0,0,0,20,0,28,914,0,0,0,0,0,0,0,0,21,0,114,0,0,0,0,0,0,20,0,0,2,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,7,8,0,0,0,0,5,0,0,41,0,0,0,521,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,13477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,51,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
191,0,0,0,0,0,375,0,0,0,513,0,0,455,0,0,0,0,8,107,0,1671,0,0,0,0,0,0,0,60,9758,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,3,0,0,216,0,0,0,0,144,0,32,7,0,0,0,0,0,0,0,10,0,292,444,0,0,141,0,346,0,0,1533,92,0,0,0,121,0,170,4863,0,0,0,0,0,0,2,0,0,0,623,0,0,0,0,0,0,25,0,0,6,0,16,0,0,0,26,0,0,0,0,0,0,0,0,0,20,0,0,0,19,7,0,0,0,0,26,0,0,27,0,0,2,4084,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2341,21041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,374,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,101,0,0,0,12,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
192,0,0,0,0,0,60,0,0,1,75,0,0,97,0,0,0,0,0,75,0,349,0,2,0,0,0,0,0,17,5001,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,31,0,28,4,0,0,0,0,0,0,0,15,0,96,183,0,0,55,0,94,0,0,598,68,0,0,0,47,0,120,4178,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,26,0,0,0,0,0,0,0,0,0,13,0,0,0,9,3,0,0,0,0,11,0,0,10,0,0,0,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,6528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83,0,0,0,0,0,0,0,115,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,23,0,104,0,0,3,5,0,0,308,0,0,0,0,2,103,0,2417,0,2,0,0,0,0,0,31,22315,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,23,83,0,0,0,0,26,0,302,3,16,3,0,0,0,0,0,29,4,350,458,0,0,42,0,257,0,0,1185,242,0,0,0,93,0,792,12216,0,0,0,0,0,0,0,0,40,0,1483,0,2,0,0,0,0,10,0,0,0,0,4,0,0,0,79,5,0,0,0,0,0,0,0,0,8,0,0,0,53,15,0,0,0,0,12,0,0,85,0,0,0,3124,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,25013,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,204,0,7,44,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,0,22,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,15,0,0
194,0,0,0,44,0,108,0,0,2,12,0,0,264,0,0,0,3,2,73,0,3289,0,0,0,0,0,0,0,23,13668,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,9,0,120,0,0,3,0,0,0,0,0,10,3,344,212,0,0,43,0,320,0,0,1435,175,0,0,0,103,0,795,8099,15,0,0,0,0,0,0,0,27,12,1263,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,27,11,0,0,0,0,0,0,0,0,5,0,0,0,17,8,0,0,0,0,5,0,0,16,0,0,2,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,16751,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,9,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
195,0,0,0,30,0,63,0,0,2,26,0,0,175,0,0,2,3,5,90,0,2873,0,3,0,0,40,0,0,19,15829,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,32,0,0,0,2,0,0,0,2,0,0,163,0,0,0,0,45,0,59,8,0,0,0,0,0,0,0,4,4,346,235,0,0,66,0,642,0,0,1360,163,0,0,0,96,0,371,6999,0,4,0,0,0,0,0,0,34,0,1591,0,0,0,0,0,0,14,0,0,3,0,16,18,0,0,19,7,0,0,0,0,0,0,0,0,8,0,0,0,50,2,0,0,0,0,16,0,0,28,0,0,0,3175,2,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,16247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,34,40,0,5,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,24,0,0,0,13,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
196,0,0,0,84,3,38,0,0,5,4,0,0,134,0,0,12,0,4,43,0,4279,0,0,0,0,0,0,0,31,11872,0,0,0,31,0,0,0,0,0,0,0,0,0,71,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,3,0,0,108,0,0,0,0,25,0,140,5,0,0,0,0,0,0,0,18,3,501,189,0,0,84,0,395,0,0,824,92,0,0,0,93,0,1429,15575,0,0,0,0,0,0,0,0,39,2,2976,0,0,0,0,0,0,26,0,0,2,0,11,0,0,0,30,4,0,0,0,0,0,0,0,0,16,0,0,0,36,0,0,0,0,0,23,0,0,19,0,0,4,4504,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,19610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,66,68,0,2,0,31,0,0,46,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0
197,0,0,0,10,0,26,0,0,6,18,0,0,121,0,0,0,2,8,42,0,1861,0,3,0,0,0,0,0,26,7376,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,7,0,0,119,0,0,0,8,21,0,86,15,0,2,0,0,0,0,0,18,0,354,265,0,0,93,0,359,0,0,699,73,0,0,0,86,0,840,7772,0,0,0,0,0,0,0,0,52,0,1777,0,0,0,0,0,0,14,0,0,3,0,12,0,0,0,21,0,0,12,0,0,0,0,0,0,2,0,0,0,58,2,0,0,0,0,35,0,0,16,0,0,0,3390,0,0,0,0,0,0,0,0,15,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,788,14102,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,79,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,21,0,0,0,14,0,0,0,4,3,0,0,0,0,0,0,9,0,0
